Cidade,Faixa_Etaria,Genero,KPI_Volume_Demanda,KPI_Taxa_Conversao,KPI_Score_Propensao
BOITUVA,61-70 ANOS,MASCULINO,87.0,0.0509,0.0413
BOITUVA,71-80 ANOS,FEMININO,8.0,0.0131,0.0081
BOITUVA,71-80 ANOS,MASCULINO,10.0,0.0091,0.0096
BOITUVA,81-90 ANOS,FEMININO,0.0,0.0,0.0051
BOITUVA,81-90 ANOS,MASCULINO,1.0,0.0026,0.0024
BOITUVA,91-100 ANOS,FEMININO,0.0,0.0,0.0
BOITUVA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BOM JESUS DOS PERDOES,101-120 ANOS,MASCULINO,0.0,0.0,0.0
BOM JESUS DOS PERDOES,18-21 ANOS,FEMININO,189.0,0.9594,0.9619
BOM JESUS DOS PERDOES,18-21 ANOS,MASCULINO,346.0,0.9719,0.9656
BOM JESUS DOS PERDOES,22-25 ANOS,FEMININO,262.0,0.736,0.6945
BOM JESUS DOS PERDOES,22-25 ANOS,MASCULINO,357.0,0.6774,0.6636
BOM JESUS DOS PERDOES,26-30 ANOS,FEMININO,209.0,0.3719,0.3559
BOM JESUS DOS PERDOES,26-30 ANOS,MASCULINO,270.0,0.3388,0.344
BOM JESUS DOS PERDOES,31-40 ANOS,FEMININO,227.0,0.1802,0.1646
BOM JESUS DOS PERDOES,31-40 ANOS,MASCULINO,330.0,0.2256,0.2097
BOM JESUS DOS PERDOES,41-50 ANOS,FEMININO,140.0,0.1179,0.1133
BOM JESUS DOS PERDOES,41-50 ANOS,MASCULINO,177.0,0.1429,0.135
BOM JESUS DOS PERDOES,51-60 ANOS,FEMININO,57.0,0.0836,0.081
BOM JESUS DOS PERDOES,51-60 ANOS,MASCULINO,71.0,0.0909,0.0831
BOM JESUS DOS PERDOES,61-70 ANOS,FEMININO,15.0,0.038,0.0407
BOM JESUS DOS PERDOES,61-70 ANOS,MASCULINO,31.0,0.0552,0.054
BOM JESUS DOS PERDOES,71-80 ANOS,FEMININO,0.0,0.0,0.0034
BOM JESUS DOS PERDOES,71-80 ANOS,MASCULINO,8.0,0.0249,0.0189
BOM JESUS DOS PERDOES,81-90 ANOS,FEMININO,0.0,0.0,0.015
BOM JESUS DOS PERDOES,81-90 ANOS,MASCULINO,0.0,0.0,0.0111
BOM JESUS DOS PERDOES,91-100 ANOS,FEMININO,0.0,0.0,0.0
BOM JESUS DOS PERDOES,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BOM SUCESSO DE ITARARE,18-21 ANOS,FEMININO,15.0,1.0,0.9877
BOM SUCESSO DE ITARARE,18-21 ANOS,MASCULINO,30.0,0.9677,0.9676
BOM SUCESSO DE ITARARE,22-25 ANOS,FEMININO,39.0,0.8864,0.8461
BOM SUCESSO DE ITARARE,22-25 ANOS,MASCULINO,74.0,0.8043,0.7792
BOM SUCESSO DE ITARARE,26-30 ANOS,FEMININO,25.0,0.4237,0.4096
BOM SUCESSO DE ITARARE,26-30 ANOS,MASCULINO,28.0,0.4242,0.4058
BOM SUCESSO DE ITARARE,31-40 ANOS,FEMININO,28.0,0.4242,0.3358
BOM SUCESSO DE ITARARE,31-40 ANOS,MASCULINO,21.0,0.3182,0.286
BOM SUCESSO DE ITARARE,41-50 ANOS,FEMININO,17.0,0.3469,0.2498
BOM SUCESSO DE ITARARE,41-50 ANOS,MASCULINO,7.0,0.1458,0.1403
BOM SUCESSO DE ITARARE,51-60 ANOS,FEMININO,4.0,0.1905,0.1417
BOM SUCESSO DE ITARARE,51-60 ANOS,MASCULINO,3.0,0.1071,0.0949
BOM SUCESSO DE ITARARE,61-70 ANOS,FEMININO,2.0,0.4,0.2792
BOM SUCESSO DE ITARARE,61-70 ANOS,MASCULINO,2.0,0.1111,0.1567
BOM SUCESSO DE ITARARE,71-80 ANOS,MASCULINO,0.0,0.0,0.0085
BOM SUCESSO DE ITARARE,81-90 ANOS,FEMININO,1.0,0.5,0.305
BOM SUCESSO DE ITARARE,81-90 ANOS,MASCULINO,0.0,0.0,0.105
BORA,18-21 ANOS,FEMININO,4.0,1.0,0.9442
BORA,18-21 ANOS,MASCULINO,13.0,0.9286,0.8961
BORA,22-25 ANOS,FEMININO,4.0,0.6667,0.6155
BORA,22-25 ANOS,MASCULINO,3.0,0.3333,0.476
BORA,26-30 ANOS,FEMININO,5.0,0.3571,0.375
BORA,26-30 ANOS,MASCULINO,4.0,0.4,0.3895
BORA,31-40 ANOS,FEMININO,5.0,0.1613,0.2197
BORA,31-40 ANOS,MASCULINO,2.0,0.1111,0.1785
BORA,41-50 ANOS,FEMININO,1.0,0.0345,0.1055
BORA,41-50 ANOS,MASCULINO,1.0,0.1,0.1082
BORA,51-60 ANOS,FEMININO,0.0,0.0,0.0387
BORA,51-60 ANOS,MASCULINO,0.0,0.0,0.0299
BORA,61-70 ANOS,FEMININO,0.0,0.0,0.1078
BORA,61-70 ANOS,MASCULINO,1.0,0.0833,0.0867
BORA,71-80 ANOS,FEMININO,0.0,0.0,0.0003
BORA,71-80 ANOS,MASCULINO,0.0,0.0,0.0013
BORA,81-90 ANOS,FEMININO,0.0,0.0,0.035
BORA,81-90 ANOS,MASCULINO,0.0,0.0,0.005
BORACEIA,18-21 ANOS,FEMININO,0.0,0.0,0.2067
BORACEIA,18-21 ANOS,MASCULINO,3.0,0.0882,0.2366
BORACEIA,22-25 ANOS,FEMININO,8.0,0.1951,0.2934
BORACEIA,22-25 ANOS,MASCULINO,18.0,0.25,0.275
BORACEIA,26-30 ANOS,FEMININO,6.0,0.0923,0.1143
BORACEIA,26-30 ANOS,MASCULINO,8.0,0.0748,0.1157
BORACEIA,31-40 ANOS,FEMININO,3.0,0.0169,0.0754
BORACEIA,31-40 ANOS,MASCULINO,5.0,0.0266,0.0729
BORACEIA,41-50 ANOS,FEMININO,0.0,0.0,0.0315
BORACEIA,41-50 ANOS,MASCULINO,0.0,0.0,0.0341
BORACEIA,51-60 ANOS,FEMININO,2.0,0.0225,0.0191
BORACEIA,51-60 ANOS,MASCULINO,1.0,0.0125,0.0156
BORACEIA,61-70 ANOS,FEMININO,0.0,0.0,0.0095
BORACEIA,61-70 ANOS,MASCULINO,0.0,0.0,0.0191
BORACEIA,71-80 ANOS,FEMININO,0.0,0.0,0.0
BORACEIA,71-80 ANOS,MASCULINO,0.0,0.0,0.0003
BORACEIA,81-90 ANOS,FEMININO,0.0,0.0,0.0
BORACEIA,81-90 ANOS,MASCULINO,0.0,0.0,0.0
BORACEIA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BORBOREMA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
BORBOREMA,18-21 ANOS,FEMININO,146.0,0.9605,0.8606
BORBOREMA,18-21 ANOS,MASCULINO,201.0,0.9617,0.8675
BORBOREMA,22-25 ANOS,FEMININO,108.0,0.5538,0.512
BORBOREMA,22-25 ANOS,MASCULINO,157.0,0.5433,0.5137
BORBOREMA,26-30 ANOS,FEMININO,60.0,0.1954,0.1717
BORBOREMA,26-30 ANOS,MASCULINO,50.0,0.1511,0.158
BORBOREMA,31-40 ANOS,FEMININO,67.0,0.0987,0.0848
BORBOREMA,31-40 ANOS,MASCULINO,61.0,0.1012,0.1026
BORBOREMA,41-50 ANOS,FEMININO,50.0,0.068,0.0576
BORBOREMA,41-50 ANOS,MASCULINO,35.0,0.0646,0.0594
BORBOREMA,51-60 ANOS,FEMININO,11.0,0.0207,0.0231
BORBOREMA,51-60 ANOS,MASCULINO,17.0,0.0425,0.0357
BORBOREMA,61-70 ANOS,FEMININO,4.0,0.0116,0.0085
BORBOREMA,61-70 ANOS,MASCULINO,8.0,0.0198,0.0178
BORBOREMA,71-80 ANOS,FEMININO,0.0,0.0,0.0001
BORBOREMA,71-80 ANOS,MASCULINO,1.0,0.0034,0.0023
BORBOREMA,81-90 ANOS,FEMININO,0.0,0.0,0.0
BORBOREMA,81-90 ANOS,MASCULINO,0.0,0.0,0.0001
BORBOREMA,91-100 ANOS,FEMININO,0.0,0.0,0.0
BORBOREMA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BOREBI,18-21 ANOS,FEMININO,22.0,0.7857,0.8366
BOREBI,18-21 ANOS,MASCULINO,41.0,0.8723,0.8865
BOREBI,22-25 ANOS,FEMININO,14.0,0.3889,0.4421
BOREBI,22-25 ANOS,MASCULINO,25.0,0.5102,0.5002
BOREBI,26-30 ANOS,FEMININO,8.0,0.1569,0.1713
BOREBI,26-30 ANOS,MASCULINO,12.0,0.2182,0.2004
BOREBI,31-40 ANOS,FEMININO,18.0,0.1782,0.1508
BOREBI,31-40 ANOS,MASCULINO,17.0,0.2464,0.2127
BOREBI,41-50 ANOS,FEMININO,4.0,0.0435,0.048
BOREBI,41-50 ANOS,MASCULINO,8.0,0.1231,0.1117
BOREBI,51-60 ANOS,FEMININO,2.0,0.0364,0.0337
BOREBI,51-60 ANOS,MASCULINO,3.0,0.06,0.0542
BOREBI,61-70 ANOS,FEMININO,0.0,0.0,0.0037
BOREBI,61-70 ANOS,MASCULINO,0.0,0.0,0.0086
BOREBI,71-80 ANOS,FEMININO,0.0,0.0,0.0004
BOREBI,71-80 ANOS,MASCULINO,0.0,0.0,0.0015
BOREBI,81-90 ANOS,MASCULINO,0.0,0.0,0.0004
BOREBI,91-100 ANOS,FEMININO,0.0,0.0,0.0
BOREBI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BOTUCATU,101-120 ANOS,FEMININO,0.0,0.0,0.0
BOTUCATU,101-120 ANOS,MASCULINO,0.0,0.0,0.0
BOTUCATU,18-21 ANOS,FEMININO,1146.0,0.9017,0.8861
BOTUCATU,18-21 ANOS,MASCULINO,1558.0,0.9257,0.9147
BOTUCATU,22-25 ANOS,FEMININO,1415.0,0.615,0.5716
BOTUCATU,22-25 ANOS,MASCULINO,1792.0,0.6207,0.6034
BOTUCATU,26-30 ANOS,FEMININO,1042.0,0.2614,0.2493
BOTUCATU,26-30 ANOS,MASCULINO,1314.0,0.3113,0.2881
BOTUCATU,31-40 ANOS,FEMININO,1123.0,0.1217,0.1343
BOTUCATU,31-40 ANOS,MASCULINO,1599.0,0.1773,0.1942
BOTUCATU,41-50 ANOS,FEMININO,598.0,0.0685,0.0636
BOTUCATU,41-50 ANOS,MASCULINO,979.0,0.1199,0.1191
BOTUCATU,51-60 ANOS,FEMININO,240.0,0.0429,0.0401
BOTUCATU,51-60 ANOS,MASCULINO,373.0,0.0685,0.0647
BOTUCATU,61-70 ANOS,FEMININO,70.0,0.0172,0.0159
BOTUCATU,61-70 ANOS,MASCULINO,144.0,0.0318,0.0249
BOTUCATU,71-80 ANOS,FEMININO,7.0,0.0034,0.0026
BOTUCATU,71-80 ANOS,MASCULINO,34.0,0.0116,0.0082
BOTUCATU,81-90 ANOS,FEMININO,1.0,0.0016,0.0012
BOTUCATU,81-90 ANOS,MASCULINO,3.0,0.0026,0.0026
BOTUCATU,91-100 ANOS,FEMININO,0.0,0.0,0.0
BOTUCATU,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BRAGANCA PAULISTA,101-120 ANOS,FEMININO,0.0,0.0,0.0
BRAGANCA PAULISTA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
BRAGANCA PAULISTA,18-21 ANOS,FEMININO,1787.0,0.886,0.8724
BRAGANCA PAULISTA,18-21 ANOS,MASCULINO,2266.0,0.905,0.901
BRAGANCA PAULISTA,22-25 ANOS,FEMININO,1849.0,0.5698,0.5742
BRAGANCA PAULISTA,22-25 ANOS,MASCULINO,2339.0,0.6016,0.5957
BRAGANCA PAULISTA,26-30 ANOS,FEMININO,1347.0,0.2531,0.2603
BRAGANCA PAULISTA,26-30 ANOS,MASCULINO,1827.0,0.3143,0.3027
BRAGANCA PAULISTA,31-40 ANOS,FEMININO,1497.0,0.135,0.1309
BRAGANCA PAULISTA,31-40 ANOS,MASCULINO,2245.0,0.1975,0.1805
BRAGANCA PAULISTA,41-50 ANOS,FEMININO,872.0,0.0814,0.0744
BRAGANCA PAULISTA,41-50 ANOS,MASCULINO,1399.0,0.1353,0.1213
BRAGANCA PAULISTA,51-60 ANOS,FEMININO,292.0,0.0455,0.0423
BRAGANCA PAULISTA,51-60 ANOS,MASCULINO,549.0,0.0876,0.0716
BRAGANCA PAULISTA,61-70 ANOS,FEMININO,101.0,0.0239,0.0224
BRAGANCA PAULISTA,61-70 ANOS,MASCULINO,195.0,0.0395,0.0342
BRAGANCA PAULISTA,71-80 ANOS,FEMININO,13.0,0.0063,0.0047
BRAGANCA PAULISTA,71-80 ANOS,MASCULINO,44.0,0.0136,0.0133
BRAGANCA PAULISTA,81-90 ANOS,FEMININO,0.0,0.0,0.0008
BRAGANCA PAULISTA,81-90 ANOS,MASCULINO,8.0,0.0074,0.0048
BRAGANCA PAULISTA,91-100 ANOS,FEMININO,0.0,0.0,0.0
BRAGANCA PAULISTA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BRAUNA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
BRAUNA,18-21 ANOS,FEMININO,23.0,0.6571,0.6873
BRAUNA,18-21 ANOS,MASCULINO,33.0,0.6,0.6629
BRAUNA,22-25 ANOS,FEMININO,23.0,0.5,0.5168
BRAUNA,22-25 ANOS,MASCULINO,29.0,0.5472,0.5389
BRAUNA,26-30 ANOS,FEMININO,12.0,0.2791,0.2618
BRAUNA,26-30 ANOS,MASCULINO,12.0,0.2667,0.2786
BRAUNA,31-40 ANOS,FEMININO,12.0,0.0784,0.0898
BRAUNA,31-40 ANOS,MASCULINO,14.0,0.0986,0.1198
BRAUNA,41-50 ANOS,FEMININO,6.0,0.0472,0.0522
BRAUNA,41-50 ANOS,MASCULINO,3.0,0.0395,0.061
BRAUNA,51-60 ANOS,FEMININO,3.0,0.0312,0.0312
BRAUNA,51-60 ANOS,MASCULINO,1.0,0.0189,0.0347
BRAUNA,61-70 ANOS,FEMININO,2.0,0.029,0.023
BRAUNA,61-70 ANOS,MASCULINO,0.0,0.0,0.0152
BRAUNA,71-80 ANOS,FEMININO,0.0,0.0,0.0015
BRAUNA,71-80 ANOS,MASCULINO,1.0,0.0192,0.0164
BRAUNA,81-90 ANOS,FEMININO,0.0,0.0,0.0
BRAUNA,81-90 ANOS,MASCULINO,0.0,0.0,0.0011
BRAUNA,91-100 ANOS,FEMININO,0.0,0.0,0.0
BRAUNA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BREJO ALEGRE,18-21 ANOS,FEMININO,3.0,0.5,0.5364
BREJO ALEGRE,18-21 ANOS,MASCULINO,10.0,0.4545,0.5257
BREJO ALEGRE,22-25 ANOS,FEMININO,1.0,0.0667,0.1385
BREJO ALEGRE,22-25 ANOS,MASCULINO,1.0,0.0588,0.1629
BREJO ALEGRE,26-30 ANOS,FEMININO,4.0,0.0784,0.1159
BREJO ALEGRE,26-30 ANOS,MASCULINO,3.0,0.0625,0.0972
BREJO ALEGRE,31-40 ANOS,FEMININO,5.0,0.0463,0.0555
BREJO ALEGRE,31-40 ANOS,MASCULINO,5.0,0.0588,0.0772
BREJO ALEGRE,41-50 ANOS,FEMININO,1.0,0.0085,0.022
BREJO ALEGRE,41-50 ANOS,MASCULINO,4.0,0.0526,0.0549
BREJO ALEGRE,51-60 ANOS,FEMININO,0.0,0.0,0.0126
BREJO ALEGRE,51-60 ANOS,MASCULINO,2.0,0.0444,0.0376
BREJO ALEGRE,61-70 ANOS,FEMININO,0.0,0.0,0.0106
BREJO ALEGRE,61-70 ANOS,MASCULINO,2.0,0.0444,0.0322
BREJO ALEGRE,71-80 ANOS,FEMININO,0.0,0.0,0.0006
BREJO ALEGRE,71-80 ANOS,MASCULINO,0.0,0.0,0.0067
BREJO ALEGRE,81-90 ANOS,FEMININO,0.0,0.0,0.0001
BREJO ALEGRE,81-90 ANOS,MASCULINO,0.0,0.0,0.0003
BRODOWSKI,101-120 ANOS,FEMININO,0.0,0.0,0.006
BRODOWSKI,101-120 ANOS,MASCULINO,0.0,0.0,0.006
BRODOWSKI,18-21 ANOS,FEMININO,153.0,0.765,0.7348
BRODOWSKI,18-21 ANOS,MASCULINO,222.0,0.7735,0.7324
BRODOWSKI,22-25 ANOS,FEMININO,139.0,0.3357,0.308
BRODOWSKI,22-25 ANOS,MASCULINO,203.0,0.3787,0.3528
BRODOWSKI,26-30 ANOS,FEMININO,69.0,0.0996,0.1223
BRODOWSKI,26-30 ANOS,MASCULINO,103.0,0.1521,0.1345
BRODOWSKI,31-40 ANOS,FEMININO,64.0,0.0427,0.0508
BRODOWSKI,31-40 ANOS,MASCULINO,148.0,0.1057,0.0953
BRODOWSKI,41-50 ANOS,FEMININO,25.0,0.0189,0.0258
BRODOWSKI,41-50 ANOS,MASCULINO,93.0,0.086,0.0764
BRODOWSKI,51-60 ANOS,FEMININO,13.0,0.0131,0.0148
BRODOWSKI,51-60 ANOS,MASCULINO,34.0,0.0472,0.0462
BRODOWSKI,61-70 ANOS,FEMININO,5.0,0.0079,0.01
BRODOWSKI,61-70 ANOS,MASCULINO,12.0,0.0206,0.0241
BRODOWSKI,71-80 ANOS,FEMININO,1.0,0.0042,0.0033
BRODOWSKI,71-80 ANOS,MASCULINO,1.0,0.0023,0.0039
BRODOWSKI,81-90 ANOS,FEMININO,0.0,0.0,0.0011
BRODOWSKI,81-90 ANOS,MASCULINO,0.0,0.0,0.0005
BRODOWSKI,91-100 ANOS,FEMININO,0.0,0.0,0.0
BRODOWSKI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BROTAS,101-120 ANOS,MASCULINO,1.0,0.1,0.063
BROTAS,18-21 ANOS,FEMININO,236.0,0.9793,0.9043
BROTAS,18-21 ANOS,MASCULINO,302.0,0.9679,0.9037
BROTAS,22-25 ANOS,FEMININO,240.0,0.6452,0.581
BROTAS,22-25 ANOS,MASCULINO,266.0,0.6101,0.5809
BROTAS,26-30 ANOS,FEMININO,154.0,0.2472,0.2264
BROTAS,26-30 ANOS,MASCULINO,154.0,0.2584,0.2241
BROTAS,31-40 ANOS,FEMININO,170.0,0.1287,0.1007
BROTAS,31-40 ANOS,MASCULINO,155.0,0.1479,0.1283
BROTAS,41-50 ANOS,FEMININO,108.0,0.086,0.0597
BROTAS,41-50 ANOS,MASCULINO,86.0,0.0987,0.0871
BROTAS,51-60 ANOS,FEMININO,34.0,0.042,0.0347
BROTAS,51-60 ANOS,MASCULINO,39.0,0.0694,0.0596
BROTAS,61-70 ANOS,FEMININO,18.0,0.0315,0.025
BROTAS,61-70 ANOS,MASCULINO,20.0,0.0377,0.0302
BROTAS,71-80 ANOS,FEMININO,1.0,0.0039,0.0036
BROTAS,71-80 ANOS,MASCULINO,6.0,0.014,0.0111
BROTAS,81-90 ANOS,FEMININO,1.0,0.0135,0.0093
BROTAS,81-90 ANOS,MASCULINO,1.0,0.0048,0.0044
BROTAS,91-100 ANOS,FEMININO,0.0,0.0,0.0
BROTAS,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BURI,101-120 ANOS,MASCULINO,0.0,0.0,0.026
BURI,18-21 ANOS,FEMININO,96.0,0.5714,0.6403
BURI,18-21 ANOS,MASCULINO,188.0,0.6937,0.6995
BURI,22-25 ANOS,FEMININO,102.0,0.4048,0.448
BURI,22-25 ANOS,MASCULINO,196.0,0.5026,0.4801
BURI,26-30 ANOS,FEMININO,116.0,0.2959,0.2684
BURI,26-30 ANOS,MASCULINO,118.0,0.2278,0.234
BURI,31-40 ANOS,FEMININO,121.0,0.1511,0.1264
BURI,31-40 ANOS,MASCULINO,96.0,0.1067,0.1097
BURI,41-50 ANOS,FEMININO,39.0,0.062,0.0621
BURI,41-50 ANOS,MASCULINO,35.0,0.0516,0.0593
BURI,51-60 ANOS,FEMININO,23.0,0.0604,0.0498
BURI,51-60 ANOS,MASCULINO,21.0,0.0459,0.0482
BURI,61-70 ANOS,FEMININO,2.0,0.0111,0.0167
BURI,61-70 ANOS,MASCULINO,2.0,0.0061,0.011
BURI,71-80 ANOS,FEMININO,0.0,0.0,0.0009
BURI,71-80 ANOS,MASCULINO,1.0,0.005,0.0071
BURI,81-90 ANOS,FEMININO,0.0,0.0,0.0018
BURI,81-90 ANOS,MASCULINO,0.0,0.0,0.0017
BURI,91-100 ANOS,FEMININO,0.0,0.0,0.0
BURI,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BURITAMA,101-120 ANOS,MASCULINO,0.0,0.0,0.004
BURITAMA,18-21 ANOS,FEMININO,97.0,0.4409,0.4599
BURITAMA,18-21 ANOS,MASCULINO,122.0,0.4502,0.4891
BURITAMA,22-25 ANOS,FEMININO,62.0,0.2109,0.255
BURITAMA,22-25 ANOS,MASCULINO,76.0,0.2153,0.2495
BURITAMA,26-30 ANOS,FEMININO,29.0,0.0664,0.0983
BURITAMA,26-30 ANOS,MASCULINO,45.0,0.0915,0.1019
BURITAMA,31-40 ANOS,FEMININO,41.0,0.0404,0.0755
BURITAMA,31-40 ANOS,MASCULINO,45.0,0.0521,0.0692
BURITAMA,41-50 ANOS,FEMININO,22.0,0.0244,0.0323
BURITAMA,41-50 ANOS,MASCULINO,22.0,0.0299,0.038
BURITAMA,51-60 ANOS,FEMININO,6.0,0.0085,0.024
BURITAMA,51-60 ANOS,MASCULINO,8.0,0.0159,0.0231
BURITAMA,61-70 ANOS,FEMININO,6.0,0.0132,0.012
BURITAMA,61-70 ANOS,MASCULINO,2.0,0.0038,0.0079
BURITAMA,71-80 ANOS,FEMININO,0.0,0.0,0.0003
BURITAMA,71-80 ANOS,MASCULINO,1.0,0.0027,0.0034
BURITAMA,81-90 ANOS,FEMININO,0.0,0.0,0.0004
BURITAMA,81-90 ANOS,MASCULINO,0.0,0.0,0.0025
BURITAMA,91-100 ANOS,FEMININO,0.0,0.0,0.0
BURITAMA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
BURITIZAL,101-120 ANOS,MASCULINO,0.0,0.0,0.0
BURITIZAL,18-21 ANOS,FEMININO,4.0,0.1026,0.1783
BURITIZAL,18-21 ANOS,MASCULINO,2.0,0.0377,0.2221
BURITIZAL,22-25 ANOS,FEMININO,3.0,0.0484,0.097
BURITIZAL,22-25 ANOS,MASCULINO,1.0,0.0156,0.0893
BURITIZAL,26-30 ANOS,FEMININO,1.0,0.0125,0.0332
BURITIZAL,26-30 ANOS,MASCULINO,2.0,0.0333,0.0477
BURITIZAL,31-40 ANOS,FEMININO,4.0,0.0227,0.0431
BURITIZAL,31-40 ANOS,MASCULINO,3.0,0.0256,0.0468
BURITIZAL,41-50 ANOS,FEMININO,2.0,0.0113,0.0244
BURITIZAL,41-50 ANOS,MASCULINO,1.0,0.0093,0.0275
BURITIZAL,51-60 ANOS,FEMININO,0.0,0.0,0.0109
BURITIZAL,51-60 ANOS,MASCULINO,1.0,0.0154,0.0172
BURITIZAL,61-70 ANOS,FEMININO,0.0,0.0,0.007
BURITIZAL,61-70 ANOS,MASCULINO,4.0,0.0465,0.0321
BURITIZAL,71-80 ANOS,FEMININO,0.0,0.0,0.0003
BURITIZAL,71-80 ANOS,MASCULINO,0.0,0.0,0.002
BURITIZAL,81-90 ANOS,FEMININO,0.0,0.0,0.0049
BURITIZAL,81-90 ANOS,MASCULINO,2.0,0.0488,0.0313
BURITIZAL,91-100 ANOS,FEMININO,0.0,0.0,0.0
BURITIZAL,91-100 ANOS,MASCULINO,0.0,0.0,0.0
CABRALIA PAULISTA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
CABRALIA PAULISTA,18-21 ANOS,FEMININO,13.0,0.9286,0.7458
CABRALIA PAULISTA,18-21 ANOS,MASCULINO,44.0,0.9167,0.7643
CABRALIA PAULISTA,22-25 ANOS,FEMININO,28.0,0.7778,0.6731
CABRALIA PAULISTA,22-25 ANOS,MASCULINO,38.0,0.6552,0.5825
CABRALIA PAULISTA,26-30 ANOS,FEMININO,31.0,0.378,0.3017
CABRALIA PAULISTA,26-30 ANOS,MASCULINO,25.0,0.2315,0.2189
CABRALIA PAULISTA,31-40 ANOS,FEMININO,16.0,0.1127,0.0963
CABRALIA PAULISTA,31-40 ANOS,MASCULINO,26.0,0.1512,0.1251
CABRALIA PAULISTA,41-50 ANOS,FEMININO,15.0,0.1014,0.0798
CABRALIA PAULISTA,41-50 ANOS,MASCULINO,12.0,0.0952,0.0786
CABRALIA PAULISTA,51-60 ANOS,FEMININO,6.0,0.0638,0.0472
CABRALIA PAULISTA,51-60 ANOS,MASCULINO,4.0,0.0412,0.0392
CABRALIA PAULISTA,61-70 ANOS,FEMININO,1.0,0.0233,0.0184
CABRALIA PAULISTA,61-70 ANOS,MASCULINO,2.0,0.025,0.0296
CABRALIA PAULISTA,71-80 ANOS,FEMININO,0.0,0.0,0.002
CABRALIA PAULISTA,71-80 ANOS,MASCULINO,1.0,0.0182,0.0127
CABRALIA PAULISTA,81-90 ANOS,FEMININO,0.0,0.0,0.0021
CABRALIA PAULISTA,81-90 ANOS,MASCULINO,0.0,0.0,0.0085
CABRALIA PAULISTA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
CABREUVA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
CABREUVA,18-21 ANOS,FEMININO,365.0,0.9241,0.8816
CABREUVA,18-21 ANOS,MASCULINO,564.0,0.9292,0.8846
CABREUVA,22-25 ANOS,FEMININO,568.0,0.7573,0.7336
CABREUVA,22-25 ANOS,MASCULINO,693.0,0.6923,0.6743
CABREUVA,26-30 ANOS,FEMININO,467.0,0.3968,0.375
CABREUVA,26-30 ANOS,MASCULINO,540.0,0.3534,0.3182
CABREUVA,31-40 ANOS,FEMININO,461.0,0.1822,0.1491
CABREUVA,31-40 ANOS,MASCULINO,655.0,0.22,0.1953
CABREUVA,41-50 ANOS,FEMININO,247.0,0.1137,0.0989
CABREUVA,41-50 ANOS,MASCULINO,310.0,0.1293,0.1157
CABREUVA,51-60 ANOS,FEMININO,77.0,0.0659,0.0593
CABREUVA,51-60 ANOS,MASCULINO,109.0,0.0728,0.0632
CABREUVA,61-70 ANOS,FEMININO,19.0,0.0323,0.0281
CABREUVA,61-70 ANOS,MASCULINO,36.0,0.0409,0.0363
CABREUVA,71-80 ANOS,FEMININO,3.0,0.0141,0.0095
CABREUVA,71-80 ANOS,MASCULINO,5.0,0.0093,0.0114
CABREUVA,81-90 ANOS,FEMININO,0.0,0.0,0.0002
CABREUVA,81-90 ANOS,MASCULINO,0.0,0.0,0.0018
CABREUVA,91-100 ANOS,FEMININO,0.0,0.0,0.0
CABREUVA,91-100 ANOS,MASCULINO,0.0,0.0,0.0
CACAPAVA,101-120 ANOS,FEMININO,0.0,0.0,0.0
CACAPAVA,101-120 ANOS,MASCULINO,0.0,0.0,0.0
CACAPAVA,18-21 ANOS,FEMININO,358.0,0.5888,0.6358
CACAPAVA,18-21 ANOS,MASCULINO,597.0,0.6539,0.669
CACAPAVA,22-25 ANOS,FEMININO,250.0,0.223,0.3107
CACAPAVA,22-25 ANOS,MASCULINO,498.0,0.3188,0.349
CACAPAVA,26-30 ANOS,FEMININO,245.0,0.1288,0.1866
CACAPAVA,26-30 ANOS,MASCULINO,553.0,0.22,0.2162
CACAPAVA,31-40 ANOS,FEMININO,321.0,0.0665,0.0978
CACAPAVA,31-40 ANOS,MASCULINO,921.0,0.1741,0.173
CACAPAVA,41-50 ANOS,FEMININO,217.0,0.0436,0.0585
CACAPAVA,41-50 ANOS,MASCULINO,639.0,0.1186,0.1129
CACAPAVA,51-60 ANOS,FEMININO,60.0,0.0195,0.0311
CACAPAVA,51-60 ANOS,MASCULINO,253.0,0.0679,0.0657
CACAPAVA,61-70 ANOS,FEMININO,17.0,0.0085,0.0137
CACAPAVA,61-70 ANOS,MASCULINO,100.0,0.0357,0.0336
CACAPAVA,71-80 ANOS,FEMININO,3.0,0.0039,0.0058
